0 32 1
1 13 1
0 0 0
0 26 0
0 22 0
1 26 1
0 0 0
1 33 0
1 14 0
0 0 0
0 12 1
1 12 0
1 20 1
0 4 0
1 11 0
0 0 0
1 14 0
0 8 1
0 0 0
0 43 1
1 25 0
0 19 2
0 18 0
1 18 0
0 28 1
0 0 0
1 32 2
1 13 2
3 51 3
0 4 0
1 5 0
0 0 0
0 48 2
3 42 0
2 52 1
1 22 3
0 5 0
0 0 0
0 35 1
0 6 0
0 25 1
0 15 0
1 17 1
0 0 0
0 2 0
0 23 1
1 25 1
0 21 2
0 3 0
1 19 0
0 1 0
0 0 0
0 7 1
0 0 0
0 29 0
0 16 0
0 30 1
1 25 0
0 14 1
1 11 0
1 5 0
1 45 1
0 18 0
0 2 0
1 22 1
0 0 0
0 11 0
0 22 0
1 7 0
0 3 1
0 35 1
2 18 1
0 0 0
0 0 0
0 0 0
1 29 2
0 14 2
0 0 0
1 18 0
0 21 0
0 14 0
0 15 0
0 2 0
1 18 0
1 10 2
0 0 0
0 0 0
2 36 1
2 22 1
0 14 1
0 19 1
0 5 0
0 21 0
1 35 1
0 18 0
0 31 1
2 52 2
1 25 2
0 14 0
0 17 0
0 1 0
0 2 0
0 20 0
0 19 1
1 33 2
0 5 0
1 10 0
0 2 0
0 2 0
0 17 3
0 11 0
1 22 3
0 3 0
1 28 1
0 25 0
0 0 0
0 0 0
0 24 1
0 13 1
1 15 0
0 36 1
2 32 0
0 24 1
0 17 2
0 1 0
2 37 3
0 30 2
0 47 3
3 47 3
1 14 1
0 1 0
0 3 0
1 16 0
2 56 2
0 0 0
0 0 0
0 13 0
1 24 2
1 11 0
0 8 0
0 1 0
1 22 3
1 24 0
0 0 0
0 10 0
0 21 1
1 18 0
1 23 3
0 1 0
0 43 1
3 44 1
0 0 0
0 1 0
0 31 0
0 0 0
0 0 0
0 0 0
0 23 1
0 11 0
0 4 0
0 9 1
1 19 0
1 21 0
0 32 2
0 0 0
1 3 0
0 17 0
0 0 0
1 22 2
2 22 1
1 43 0
0 6 1
0 16 0
0 39 2
0 18 0
0 4 0
0 11 1
0 4 1
0 6 0
0 10 0
0 8 0
0 8 0
1 1 1
2 18 0
1 27 1
0 18 0
3 46 0
0 9 0
1 13 0
2 21 1
1 22 1
0 0 0
1 22 0
0 38 0
1 33 1
0 32 0
1 12 1
0 20 0
0 0 0
0 0 0
6 22 1
1 30 1
0 0 0
0 16 1
0 0 0
0 14 0
2 24 0
0 10 0
0 7 0
1 16 0
0 0 0
0 12 0
0 19 0
0 2 0
1 18 1
0 0 0
0 8 2
0 3 1
0 2 0
0 11 1
0 14 2
1 43 3
0 0 0
0 0 0
1 14 0
0 22 0
0 16 3
2 21 3
0 0 0
0 25 0
0 0 0
0 18 0
1 36 2
0 18 0
1 26 0
1 10 0
0 3 0
1 37 1
0 4 0
0 2 0
0 32 3
1 39 0
0 16 0
0 0 0
1 26 0
0 1 0
1 5 0
0 13 1
3 32 2
0 0 0
0 6 0
1 33 1
2 33 2
0 5 0
0 1 0
0 13 1
0 3 1
0 5 0
0 1 1
0 36 3
0 0 0
1 29 1
0 36 0
0 14 0
0 17 0
1 15 1
0 0 0
1 15 0
0 18 0
0 24 0
1 24 1
2 37 1
1 30 1
0 13 1
0 7 0
0 1 0
0 24 0
0 8 0
0 0 0
0 3 1
0 1 0
0 0 0
0 3 0
1 1 0
1 12 0
0 14 3
3 30 0
0 9 0
0 10 0
0 0 0
0 0 0
0 2 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 1 0
0 0 0
0 0 0
0 0 0
0 0 0
0 1 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 1 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 1 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 2 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 1 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 1 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 2 0
