0 21 0
0 4 2
0 8 1
0 34 1
2 18 1
1 21 1
0 16 0
0 7 0
1 7 0
0 0 0
1 18 1
0 0 0
0 30 0
1 13 1
0 17 1
1 29 1
0 6 0
0 13 1
0 12 0
0 6 0
0 7 0
0 26 0
0 0 0
1 16 2
1 15 0
0 26 0
0 10 0
0 19 0
1 3 1
0 0 0
2 20 1
0 9 0
0 8 0
0 20 3
2 22 2
2 13 0
0 0 0
1 13 1
0 2 0
0 0 0
1 6 1
0 0 0
0 17 0
0 17 1
0 11 0
0 19 0
0 2 0
0 13 0
1 8 0
1 5 0
1 38 0
0 6 0
0 19 1
0 14 1
0 0 0
0 6 0
0 0 0
1 18 1
1 41 0
0 0 0
0 2 0
0 32 1
1 26 0
0 19 1
0 0 0
2 17 2
0 0 0
0 1 0
0 11 0
1 6 0
0 26 1
0 23 2
0 9 0
0 6 0
2 9 0
3 27 0
0 12 0
2 18 2
2 25 3
1 7 0
0 0 0
0 1 0
2 30 1
0 2 0
0 17 0
0 17 0
0 23 0
0 11 0
0 1 0
0 11 0
1 29 3
1 41 2
0 24 0
0 28 0
0 0 0
0 8 1
0 18 0
1 22 1
0 0 0
2 34 1
3 26 1
0 36 4
0 34 1
1 23 0
0 12 2
0 8 0
1 28 2
0 1 0
1 27 2
0 5 0
0 0 0
1 27 0
0 9 0
1 34 1
1 18 0
0 23 0
2 27 0
0 5 0
0 9 0
0 15 0
2 20 1
2 29 1
2 24 1
1 20 1
0 22 2
0 1 0
1 32 0
0 5 0
0 11 1
0 7 0
1 24 0
2 14 2
2 9 1
1 30 0
1 27 2
0 8 0
0 17 0
0 19 0
1 13 0
0 35 2
0 18 0
0 8 0
0 2 0
0 8 0
1 12 1
0 3 0
1 27 1
1 34 2
3 36 1
1 20 2
1 13 0
1 10 1
1 17 0
0 3 0
0 4 0
0 5 1
0 6 0
0 15 1
2 19 0
0 12 1
0 19 0
0 0 0
3 47 3
1 15 1
0 18 0
0 11 1
1 20 2
2 13 0
0 2 0
1 20 1
0 18 0
2 28 4
0 6 0
0 3 1
1 30 0
0 0 0
2 8 1
0 11 0
0 13 0
0 5 0
0 25 1
1 31 1
0 0 0
1 35 0
