0 23 0
0 6 2
2 51 3
1 27 1
2 17 0
0 34 2
0 0 0
0 9 0
0 1 0
0 25 0
0 4 0
1 23 0
0 19 1
0 0 0
0 12 2
0 0 0
1 14 2
0 12 0
0 0 0
0 3 0
0 3 0
0 0 0
0 0 0
1 21 0
0 7 0
0 12 0
0 0 0
0 27 1
2 38 1
2 23 1
1 20 1
1 15 1
0 1 0
1 26 1
1 43 1
0 4 1
0 47 0
1 24 1
0 0 0
0 10 0
0 8 0
1 46 0
3 41 1
1 11 1
0 19 0
2 14 1
1 19 2
1 26 0
0 2 0
0 10 0
0 5 0
0 17 2
1 18 6
0 5 0
0 3 0
0 9 0
1 38 0
1 29 0
1 15 2
2 17 1
0 3 0
0 0 0
0 25 0
0 1 0
0 0 0
0 8 0
0 26 1
0 3 0
2 44 0
1 21 3
1 36 1
0 4 2
2 16 1
0 11 0
1 15 1
0 16 2
0 9 0
0 25 0
0 19 2
0 5 0
0 33 0
2 41 2
0 9 0
2 35 0
2 27 1
0 10 1
0 0 0
0 7 0
1 24 2
2 23 1
1 21 1
0 1 0
1 35 2
1 29 1
0 0 0
3 33 2
0 12 0
0 2 0
3 19 1
0 6 1
2 17 1
0 18 0
2 30 1
0 13 1
1 30 0
2 44 4
0 12 0
0 5 0
0 0 0
0 1 0
0 0 0
1 24 1
0 12 0
2 20 0
0 0 0
1 23 1
0 14 0
1 36 2
1 11 1
0 0 0
0 6 0
0 9 0
2 25 1
0 1 0
0 13 1
4 37 0
0 22 1
0 16 0
0 17 0
0 24 1
0 0 0
0 5 1
0 2 0
1 15 0
0 18 2
0 22 1
1 25 0
0 20 1
0 19 2
0 16 1
1 8 0
0 0 0
1 14 0
1 24 1
2 27 1
0 1 1
0 18 0
1 26 0
2 36 0
0 3 0
0 21 1
0 1 0
0 16 1
1 31 0
0 6 0
0 16 1
0 5 0
0 21 1
0 12 1
0 1 0
0 1 0
0 0 0
1 12 0
0 15 1
0 21 0
2 31 0
0 2 0
0 21 0
0 1 0
1 24 1
0 18 0
0 12 1
3 43 4
0 14 0
1 49 1
0 8 1
0 29 1
0 15 0
1 37 2
2 34 0
1 27 3
0 0 0
0 12 1
1 13 1
0 8 0
1 22 4
1 35 1
0 0 0
0 0 0
0 0 0
0 0 0
0 26 1
1 27 0
0 0 0
0 40 1
0 36 0
0 7 0
0 30 1
0 0 0
0 7 0
1 16 1
0 6 1
1 28 2
0 30 0
0 10 0
0 13 0
0 0 0
0 8 0
0 19 1
0 1 0
0 1 0
0 7 0
1 19 0
2 38 1
0 4 0
0 0 0
2 36 1
1 32 2
0 0 0
0 0 0
0 5 0
1 11 1
0 0 0
0 12 1
0 16 1
0 4 0
0 2 0
0 2 2
0 62 4
2 23 2
1 35 0
0 32 0
1 37 0
1 19 1
0 3 0
0 13 0
0 7 0
0 29 3
1 21 1
0 0 0
1 20 1
1 13 0
0 33 1
0 10 0
0 2 0
0 6 0
1 14 1
0 14 1
0 2 1
0 21 0
0 0 0
0 1 0
0 0 0
0 5 0
1 24 1
0 0 0
1 8 1
0 6 0
0 22 1
2 28 1
0 19 2
0 24 1
0 20 0
1 8 0
0 27 3
1 11 0
0 12 1
2 30 1
0 2 0
0 11 2
1 8 0
0 12 0
0 0 0
0 5 0
0 16 0
0 0 0
0 19 1
0 0 0
0 4 1
0 14 1
0 15 1
0 36 2
0 5 0
0 26 1
1 9 0
1 7 0
0 0 0
1 12 2
1 15 0
0 23 0
0 5 1
0 3 1
1 8 0
1 24 2
0 3 0
0 0 0
0 5 0
0 24 1
0 15 0
0 15 0
0 0 0
0 0 0
0 11 0
0 14 1
2 17 3
0 17 0
0 3 0
1 12 0
1 15 0
0 5 0
0 10 1
1 15 0
0 43 0
1 24 0
2 11 0
0 19 0
0 4 1
1 29 1
1 35 1
0 7 0
0 13 1
1 11 0
0 4 0
1 5 0
0 3 0
0 6 0
0 2 0
0 14 1
0 10 0
1 7 1
0 0 0
2 38 1
0 20 0
0 18 1
1 18 1
0 0 0
0 8 0
0 6 0
0 22 1
2 8 0
0 0 0
1 22 0
0 14 1
0 21 0
0 24 2
0 10 0
0 0 0
0 0 0
0 0 0
0 13 1
0 37 1
0 22 1
2 16 0
0 35 0
0 0 0
0 26 0
0 4 1
0 0 0
0 17 2
0 19 2
0 20 2
0 20 1
0 24 0
0 0 0
0 13 1
0 28 0
0 21 0
0 22 0
0 17 1
0 19 0
1 19 0
0 8 2
1 38 3
0 0 0
1 10 0
0 20 3
1 16 1
2 31 0
0 12 0
0 1 0
0 35 2
3 16 1
0 11 1
0 14 0
0 21 1
1 29 1
0 13 0
1 27 0
0 42 2
1 16 1
0 0 0
1 26 1
3 41 3
2 38 1
0 3 0
0 13 0
0 7 0
1 15 0
1 20 0
0 0 0
0 3 0
1 25 1
1 10 0
0 8 0
0 12 0
0 9 0
0 1 0
1 24 0
0 22 3
1 6 1
3 34 1
0 0 0
0 15 0
0 17 1
4 33 0
1 30 1
0 19 1
0 0 0
3 39 3
0 1 0
0 42 2
0 10 0
0 28 0
0 4 0
0 27 1
2 19 0
2 44 1
0 16 1
0 17 1
0 20 0
0 0 0
0 1 0
0 8 0
0 4 0
1 4 0
0 12 1
1 32 0
0 3 1
0 4 0
1 18 0
0 22 0
1 17 1
0 7 0
1 25 0
0 0 0
1 9 1
1 10 0
0 33 0
0 1 0
1 29 0
0 1 0
0 21 1
0 37 0
1 1 1
0 21 1
1 21 1
0 6 0
1 9 0
0 4 1
0 13 1
0 0 0
0 22 0
0 0 0
1 17 0
2 29 0
0 16 1
1 9 2
0 26 1
1 4 0
1 18 1
1 38 0
0 10 0
1 48 1
3 6 0
0 10 0
1 11 2
0 13 0
1 34 1
0 24 0
0 19 1
1 21 0
0 5 1
0 0 0
0 19 0
0 10 0
1 17 0
1 19 0
