0 0 0 0 1 0 0 0 0
0 2 7 5 34 0 0 0 0
1 5 0 6 29 0 0 0 0
0 1 6 2 19 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
1 4 7 3 36 0 0 0 0
1 5 6 5 15 0 0 0 0
0 2 4 2 18 0 0 0 0
0 6 2 6 25 0 0 0 0
0 3 5 0 16 0 0 0 0
1 5 4 4 15 0 0 0 0
0 6 7 6 27 0 0 0 0
0 4 3 0 11 0 0 0 0
0 10 2 2 14 0 0 0 0
0 1 2 2 9 0 0 0 0
0 0 0 1 10 0 0 0 0
0 3 2 3 7 0 0 0 0
0 1 0 5 14 0 0 0 0
0 2 2 1 8 0 0 0 0
0 3 0 2 16 0 0 0 0
0 2 5 1 16 0 0 0 0
0 1 0 2 8 0 0 0 0
0 1 0 1 2 0 0 0 0
2 8 5 8 41 0 0 0 0
0 0 0 0 0 0 0 0 0
0 1 3 2 17 0 0 0 0
0 0 0 0 0 0 0 0 0
0 3 1 2 11 0 0 0 0
1 5 8 4 27 0 0 0 0
0 0 0 0 0 0 0 0 0
0 4 6 1 18 0 0 0 0
0 0 0 0 0 0 0 0 0
1 4 1 2 11 0 0 0 0
0 2 2 0 4 0 0 0 0
0 0 0 0 0 0 0 0 0
0 1 2 3 4 0 0 0 0
1 3 3 4 14 0 0 0 0
0 3 1 2 8 0 0 0 0
0 0 0 0 0 0 0 0 0
2 4 2 6 19 0 0 0 0
0 0 0 0 0 0 0 0 0
0 2 3 2 11 0 0 0 0
0 3 5 0 22 0 0 0 0
0 2 1 1 11 0 0 0 0
2 18 7 10 39 0 0 0 0
0 6 7 11 25 0 0 0 0
0 4 1 5 11 0 0 0 0
0 9 7 7 30 0 0 0 0
0 1 0 1 5 0 0 0 0
0 2 0 0 3 0 0 0 0
0 0 1 3 10 0 0 0 0
0 0 0 2 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 2 3 3 16 0 0 0 0
0 0 0 0 0 0 0 0 0
0 1 0 1 14 0 0 0 0
2 12 9 8 40 0 0 0 0
0 3 1 3 14 0 0 0 0
0 0 0 0 0 0 0 0 0
0 1 1 1 5 0 0 0 0
0 0 0 0 4 0 0 0 0
0 0 0 0 0 0 0 0 0
0 6 2 4 20 0 0 0 0
0 10 10 9 34 0 0 0 0
0 3 2 1 5 0 0 0 0
0 0 1 1 7 0 0 0 0
0 2 2 1 5 0 0 0 0
0 1 2 2 8 0 0 0 0
0 2 1 1 9 0 0 0 0
0 1 2 0 8 0 0 0 0
0 5 10 10 31 0 0 0 0
0 4 1 1 15 0 0 0 0
0 0 0 0 0 0 0 0 0
0 2 0 0 6 0 0 0 0
0 2 4 2 10 0 0 0 0
0 0 2 2 9 0 0 0 0
0 10 8 10 49 0 0 0 0
0 0 0 0 1 0 0 0 0
0 3 0 1 9 0 0 0 0
0 3 5 0 9 0 0 0 0
0 1 0 2 3 0 0 0 0
0 0 0 0 0 0 0 0 0
0 4 4 3 14 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 1 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 1 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 1 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 2 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 1 0 0 0 0
