0 1 0 0 1 0 0 0 0
0 7 5 5 25 0 0 0 0
0 0 0 0 1 0 0 0 0
0 2 7 4 23 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
1 5 1 3 20 0 0 0 0
0 2 6 3 37 0 0 0 0
2 9 13 11 34 0 0 0 0
0 3 9 5 22 0 0 0 0
0 0 0 0 1 0 0 0 0
0 10 3 7 19 0 0 0 0
0 1 6 2 39 0 0 0 0
0 0 0 0 0 0 0 0 0
0 5 14 12 52 0 0 0 0
0 0 0 0 4 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 1 0 0 0 0
1 5 12 10 54 0 0 0 0
1 7 8 11 35 0 0 0 0
0 0 0 0 0 0 0 0 0
0 8 10 12 53 0 0 0 0
0 4 4 0 10 0 0 0 0
0 6 7 3 52 0 0 0 0
0 1 0 0 1 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 1 0 1 4 0 0 0 0
0 3 4 3 22 0 0 0 0
0 1 1 0 7 0 0 0 0
0 1 4 3 16 0 0 0 0
0 0 0 0 0 0 0 0 0
0 4 5 5 25 0 0 0 0
0 3 5 2 17 0 0 0 0
0 8 6 4 27 0 0 0 0
0 1 0 0 8 0 0 0 0
0 1 0 0 3 0 0 0 0
0 4 1 3 24 0 0 0 0
0 0 1 0 1 0 0 0 0
0 0 1 4 20 0 0 0 0
0 0 0 0 0 0 0 0 0
2 10 9 8 45 0 0 0 0
0 0 0 0 1 0 0 0 0
1 13 20 10 42 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 1 1 1 7 0 0 0 0
1 3 4 2 22 0 0 0 0
0 10 15 6 43 0 0 0 0
0 4 5 9 39 0 0 0 0
1 3 2 5 19 0 0 0 0
0 4 6 6 36 0 0 0 0
1 6 10 12 55 0 0 0 0
0 6 6 5 24 0 0 0 0
1 3 6 3 18 0 0 0 0
1 5 3 0 20 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 1 5 0 0 0 0
0 0 1 0 1 0 0 0 0
0 1 2 5 22 0 0 0 0
1 7 1 7 29 0 0 0 0
1 2 3 2 14 0 0 0 0
2 13 2 6 39 0 0 0 0
0 3 3 4 13 0 0 0 0
0 1 0 1 4 0 0 0 0
0 3 2 1 3 0 0 0 0
0 7 4 4 15 0 0 0 0
0 0 0 0 0 0 0 0 0
0 5 6 5 36 0 0 0 0
0 4 0 1 5 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 1 2 1 10 0 0 0 0
1 2 3 3 22 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
1 4 4 5 31 0 0 0 0
0 1 1 0 1 0 0 0 0
0 5 4 2 6 0 0 0 0
2 2 2 4 9 0 0 0 0
0 0 2 3 9 0 0 0 0
0 0 2 1 3 0 0 0 0
0 1 1 0 2 0 0 0 0
0 5 5 8 29 0 0 0 0
0 1 1 4 9 0 0 0 0
1 3 2 3 24 0 0 0 0
0 5 4 7 24 0 0 0 0
0 0 0 0 0 0 0 0 0
0 5 3 7 20 0 0 0 0
0 1 3 1 8 0 0 0 0
0 0 0 0 3 0 0 0 0
0 0 0 0 0 0 0 0 0
0 10 2 8 39 0 0 0 0
0 0 0 0 0 0 0 0 0
0 1 2 2 11 0 0 0 0
0 3 7 9 30 0 0 0 0
0 0 0 1 1 0 0 0 0
0 0 0 0 0 0 0 0 0
0 3 2 1 15 0 0 0 0
0 3 4 2 24 0 0 0 0
2 5 4 1 23 0 0 0 0
0 1 0 2 11 0 0 0 0
0 0 4 5 15 0 0 0 0
0 0 0 2 8 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
2 6 2 3 25 0 0 0 0
0 0 1 0 7 0 0 0 0
2 7 7 10 35 0 0 0 0
0 3 9 3 39 0 0 0 0
1 9 6 14 46 0 0 0 0
0 0 1 2 3 0 0 0 0
0 1 1 1 8 0 0 0 0
0 0 0 0 2 0 0 0 0
0 1 1 0 9 0 0 0 0
0 0 0 0 0 0 0 0 0
0 5 2 1 27 0 0 0 0
0 2 3 2 19 0 0 0 0
0 0 0 0 0 0 0 0 0
0 2 4 2 11 0 0 0 0
1 5 7 3 22 0 0 0 0
0 3 4 4 21 0 0 0 0
3 12 6 6 27 0 0 0 0
0 10 5 9 28 0 0 0 0
