2 12 1
0 0 0
0 11 1
1 8 1
1 10 0
0 19 2
2 45 1
1 3 0
2 31 3
0 0 0
0 3 0
2 33 6
1 20 0
0 7 2
0 9 1
0 0 0
0 0 0
0 0 0
0 17 2
0 12 0
0 5 1
0 0 0
0 25 2
0 0 0
0 16 0
0 9 3
0 1 0
0 0 0
0 0 0
0 0 0
0 6 0
1 25 1
0 11 0
0 4 0
0 23 0
1 5 0
0 0 0
1 44 1
2 30 0
0 19 2
0 8 0
2 9 0
1 12 0
0 2 0
0 2 0
1 8 0
0 31 2
1 11 0
0 9 0
0 0 0
0 0 0
0 0 0
2 21 0
1 20 0
0 0 0
1 36 3
0 6 1
0 0 0
0 2 0
0 9 0
0 4 0
0 0 0
0 1 0
0 20 0
0 23 0
0 7 1
0 1 0
0 0 0
0 0 0
0 1 0
0 7 0
0 3 0
0 8 0
0 5 0
0 13 1
0 12 0
0 16 0
0 1 0
0 3 1
0 2 0
0 0 0
0 6 0
1 13 2
0 35 2
0 7 1
0 2 1
0 9 2
1 36 1
0 25 0
0 5 0
0 5 0
0 0 0
0 0 0
1 5 0
0 25 0
0 13 0
3 23 0
0 14 0
1 6 0
0 12 0
0 0 0
0 0 0
1 8 0
0 6 0
2 31 0
0 21 1
0 6 0
4 39 1
0 0 0
3 6 0
0 0 0
0 8 0
0 13 0
0 1 0
0 2 0
0 1 0
0 0 0
2 19 1
0 7 0
0 0 0
0 0 0
1 21 1
0 13 0
0 29 0
2 24 1
1 18 1
2 28 3
1 16 0
0 27 0
0 9 0
1 28 1
0 15 0
0 0 0
0 0 0
0 9 0
0 5 1
1 26 5
0 2 0
0 26 1
0 0 0
0 15 0
3 25 2
0 0 0
0 0 0
0 1 0
0 0 0
0 0 0
0 16 1
0 0 0
0 1 0
0 0 0
0 0 0
2 12 0
0 12 0
0 0 0
0 4 0
0 1 0
0 0 0
1 4 0
0 22 0
1 17 1
0 0 0
0 0 0
0 10 1
1 8 1
0 9 0
0 20 2
0 1 0
2 11 0
0 2 0
2 17 0
1 25 1
0 4 0
3 28 0
0 9 0
1 11 2
0 0 0
0 7 0
0 20 0
0 5 0
0 0 0
0 8 0
0 6 0
0 9 0
0 13 0
0 0 0
1 1 0
1 5 1
1 34 0
0 4 0
0 0 0
1 23 0
1 25 2
0 1 0
0 22 1
0 0 0
0 9 0
0 34 2
0 0 0
2 25 0
2 35 2
0 19 0
0 0 0
0 7 0
0 2 0
1 1 0
0 0 0
0 0 0
1 34 0
0 1 0
2 10 0
0 1 0
0 0 0
0 16 2
0 4 0
1 13 0
2 7 0
0 18 0
1 22 0
0 5 0
0 5 1
0 19 0
0 2 0
0 1 0
0 25 0
0 0 0
0 3 0
0 0 0
0 19 2
0 0 0
0 0 0
0 5 0
1 16 1
0 0 0
0 3 0
0 5 1
0 0 0
0 0 0
0 23 0
0 0 0
0 1 0
0 7 0
1 22 2
0 17 2
0 2 0
0 4 0
0 29 1
0 0 0
0 4 0
0 1 0
2 6 0
0 0 0
0 0 0
1 27 1
0 2 0
1 5 0
0 21 0
0 0 0
0 2 0
0 31 0
0 0 0
0 6 0
0 4 0
1 16 2
0 0 0
0 4 0
0 6 0
1 5 0
0 24 0
1 15 0
1 27 0
0 7 0
0 7 1
0 6 0
1 24 1
0 4 0
0 0 0
0 2 0
0 0 0
1 23 0
0 3 0
0 14 0
0 4 0
0 1 0
0 12 0
0 1 0
0 31 1
1 17 0
0 3 0
0 9 1
0 14 1
0 7 0
0 1 0
0 29 2
0 0 0
0 0 0
1 23 0
0 6 0
0 5 1
0 4 2
0 21 1
0 2 0
0 0 0
1 24 1
1 15 0
0 7 0
0 7 0
0 9 0
0 12 0
1 14 1
1 26 1
0 17 1
2 39 1
0 18 0
0 1 0
0 2 0
0 4 0
0 12 1
1 22 1
0 0 0
0 1 0
0 0 0
0 2 0
1 18 1
0 0 0
0 0 0
5 34 1
0 1 0
0 0 0
0 21 0
0 15 1
0 0 0
0 16 0
0 0 0
0 1 0
0 17 0
0 0 0
0 13 0
0 13 0
0 4 0
1 23 1
0 16 0
1 22 0
1 1 0
0 3 1
0 23 3
0 13 1
1 24 0
0 16 0
1 36 4
0 10 2
0 1 0
0 15 0
1 35 1
0 14 0
0 18 0
0 0 0
0 2 0
0 9 0
0 11 0
0 4 0
0 9 0
0 13 3
0 15 0
0 9 0
0 0 0
1 12 1
1 46 0
0 26 2
0 1 0
0 15 0
0 0 0
0 1 0
0 6 0
0 0 0
0 2 0
1 21 0
0 37 2
0 4 0
0 9 2
1 17 1
0 0 0
0 0 0
0 0 0
0 19 1
0 10 0
0 18 1
0 2 1
0 1 0
3 39 0
0 27 1
0 2 0
1 27 0
1 20 1
0 0 0
0 9 0
0 1 1
0 0 0
0 7 0
0 4 0
0 6 0
0 0 0
0 10 0
0 0 0
0 9 0
0 8 0
0 17 0
0 10 1
1 19 0
1 6 2
0 12 0
0 0 0
0 0 0
0 14 3
0 7 0
0 0 0
2 16 0
0 1 0
1 34 2
1 26 1
0 10 0
0 35 0
0 5 0
1 28 2
0 0 0
0 24 0
0 1 0
1 13 0
1 36 1
0 0 0
0 0 0
0 0 0
2 12 0
0 1 0
0 8 1
0 2 0
0 11 0
0 2 0
1 29 1
0 0 0
0 4 0
0 2 0
0 10 0
2 16 1
0 0 0
1 6 0
0 5 1
0 8 0
0 21 0
0 11 0
0 0 0
0 0 0
0 5 0
0 27 0
0 23 0
0 9 0
0 8 0
0 0 0
3 23 1
0 24 2
0 3 0
0 4 0
1 2 0
2 22 2
0 0 0
0 0 0
0 15 0
0 0 0
0 3 0
0 0 0
0 2 0
0 18 0
0 1 0
1 42 0
1 11 0
0 9 0
0 2 0
1 26 0
0 11 0
1 20 0
0 11 1
0 0 0
0 1 0
0 1 0
0 18 0
1 22 1
0 5 0
4 26 1
0 9 0
2 13 2
0 0 0
0 6 0
0 1 0
1 15 1
0 0 0
0 10 1
0 5 1
0 3 0
1 23 2
0 23 0
