0 13 1
0 0 0
1 28 0
0 28 0
0 0 0
0 35 0
0 19 0
0 0 0
0 17 0
1 21 2
1 22 0
1 16 0
1 18 0
0 5 0
0 13 0
0 0 0
0 2 0
0 12 1
0 19 0
0 0 0
0 0 0
1 7 0
0 13 1
0 14 0
0 1 0
0 16 1
0 11 1
1 8 0
0 30 0
1 16 1
0 1 0
0 2 0
0 0 0
0 2 0
0 0 0
1 25 1
0 1 0
0 5 0
0 3 0
0 19 0
0 20 0
0 4 0
0 11 0
1 11 0
0 1 0
0 2 0
0 1 0
0 16 0
1 33 0
0 5 0
1 22 2
0 0 0
0 0 0
0 13 1
0 2 0
0 8 0
0 9 0
0 15 1
0 6 0
0 3 0
0 0 0
0 13 0
0 22 0
0 22 0
0 21 3
0 1 0
1 11 1
0 0 0
0 0 0
1 36 1
0 4 0
0 10 1
2 22 1
0 15 2
1 10 1
1 11 0
1 34 1
0 28 0
0 5 0
0 1 0
1 28 1
0 0 0
0 0 0
0 10 0
0 9 1
1 19 1
0 4 0
0 0 0
1 3 0
0 1 0
0 1 0
0 4 0
0 4 0
0 8 0
0 0 0
0 0 0
0 0 0
0 0 0
0 3 0
1 34 0
0 4 0
0 0 0
0 1 0
0 0 0
0 7 0
0 10 0
0 13 0
0 2 0
0 3 0
0 6 0
0 2 0
0 3 0
0 3 0
1 30 0
0 0 0
0 9 0
0 13 1
0 0 0
0 0 0
0 0 0
0 0 0
1 4 1
2 14 1
0 0 0
0 25 1
0 15 0
0 2 0
0 2 0
0 0 0
1 12 0
0 18 0
0 0 0
0 6 0
1 19 0
0 1 0
1 24 1
1 24 0
0 8 0
0 10 0
1 25 4
0 0 0
0 32 0
0 19 0
0 4 0
0 8 1
0 13 0
1 10 0
1 19 0
0 0 0
1 11 0
0 4 0
0 28 2
1 24 2
0 0 0
0 0 0
0 2 0
0 21 2
0 13 0
0 14 1
1 16 0
0 2 0
0 5 0
0 8 0
0 11 0
1 22 0
0 14 0
0 18 0
1 8 0
0 7 0
0 22 0
0 23 1
0 0 0
0 0 0
0 0 0
1 34 1
1 24 0
0 23 0
0 13 2
0 3 0
0 5 0
0 1 0
0 41 0
0 0 0
0 11 0
0 14 0
0 3 0
2 14 0
1 15 0
0 3 0
0 16 0
0 0 0
0 44 0
0 14 1
0 0 0
0 37 0
2 16 0
0 11 1
0 0 0
0 0 0
0 2 0
0 9 0
0 5 0
0 6 0
0 26 0
0 7 0
0 20 2
0 9 0
0 15 0
0 27 2
0 7 0
0 0 0
1 25 0
0 10 0
0 28 0
0 19 1
0 10 0
0 0 0
1 4 1
1 16 2
1 21 1
0 0 0
0 0 0
0 0 0
0 2 0
0 12 0
0 0 0
0 0 0
0 9 3
0 0 0
0 6 0
0 11 0
0 8 0
1 11 0
0 16 0
0 19 1
0 16 0
0 0 0
2 27 1
0 11 1
1 25 1
1 20 0
0 1 0
0 14 1
0 4 0
0 0 0
0 10 1
0 11 0
0 1 0
0 0 0
0 0 0
0 5 1
0 15 1
0 24 0
0 23 1
0 4 0
0 9 1
0 0 0
0 0 0
0 26 1
0 31 1
1 7 0
0 11 0
0 24 4
1 18 1
0 27 1
0 3 0
0 0 0
1 7 0
0 11 0
1 15 0
0 7 0
0 5 0
1 23 0
0 0 0
0 5 0
1 4 0
2 32 0
0 0 0
0 0 0
1 14 0
0 0 0
0 1 0
0 10 0
0 0 0
0 23 2
0 27 1
0 12 2
1 26 0
1 31 1
0 2 0
0 9 0
0 7 1
0 33 3
1 10 0
0 10 2
0 17 2
0 2 0
0 8 0
0 25 0
0 4 0
1 22 2
0 0 0
0 1 0
0 11 1
0 3 0
0 2 0
0 26 2
0 14 1
1 38 1
1 15 0
0 0 0
0 10 0
0 3 0
0 1 0
0 0 0
0 5 0
0 8 0
0 0 0
0 0 1
0 25 1
1 22 1
0 1 0
0 0 0
0 2 0
0 41 0
0 1 0
0 0 0
0 0 0
0 2 0
1 21 0
0 9 0
0 0 0
0 6 0
0 5 0
1 20 1
0 7 0
1 6 2
0 13 1
1 21 0
0 13 0
0 21 1
0 12 1
1 36 1
0 5 0
0 15 2
1 31 1
0 0 0
0 6 0
0 5 0
0 10 2
0 4 0
0 1 0
0 0 0
0 3 0
0 0 0
2 10 0
0 14 1
0 2 0
0 25 2
0 3 0
0 8 0
0 20 1
0 3 0
0 0 0
1 17 0
0 1 0
1 30 1
1 3 1
0 0 0
0 3 0
1 16 0
0 0 0
0 0 0
0 15 0
0 0 0
0 2 0
0 1 0
0 2 0
0 2 0
0 12 0
0 16 0
0 0 0
0 0 0
0 4 0
1 24 0
0 23 2
0 0 0
0 5 0
0 23 0
0 12 1
0 15 1
0 0 0
0 0 0
0 8 1
0 0 0
0 0 0
0 24 1
0 26 1
0 1 0
0 44 0
0 0 0
0 11 0
1 33 2
0 0 0
0 0 0
0 30 0
0 8 0
0 20 1
0 1 0
1 20 0
0 10 0
0 0 0
0 2 0
0 0 0
0 5 1
1 25 1
1 11 0
0 0 0
0 0 0
1 5 0
0 0 0
0 0 0
0 21 1
0 2 1
0 5 0
0 0 0
0 18 0
0 9 0
2 19 1
0 5 0
1 14 0
1 13 2
0 27 1
0 0 0
0 21 0
0 28 1
0 14 0
0 18 0
1 37 1
0 6 1
1 14 0
0 27 0
1 21 0
0 0 0
0 1 0
0 2 1
0 7 0
0 0 0
0 28 0
0 8 0
0 17 0
0 16 0
0 0 0
0 12 0
3 32 3
0 17 0
1 5 1
0 12 0
0 24 2
0 27 2
0 7 0
0 0 0
0 0 0
0 7 0
0 0 0
0 9 1
0 0 0
0 17 0
0 0 0
0 0 0
0 0 0
0 8 0
0 3 0
0 0 0
0 17 0
0 18 1
0 3 0
0 6 0
0 11 0
0 1 0
0 0 0
3 9 0
0 17 0
0 10 0
0 3 0
0 0 0
1 23 1
0 1 0
0 1 0
0 22 0
3 42 1
1 27 1
0 7 1
0 0 0
0 2 1
0 0 0
0 12 2
0 0 0
2 36 1
0 4 1
