0 0 0 0 0 4153 225 4146 222
0 0 0 0 0 4243 213 4235 213
0 0 0 0 0 4189 207 4179 205
0 0 0 0 0 4193 207 4186 205
0 0 0 0 0 4255 222 4244 220
0 0 0 0 0 4267 216 4261 215
0 0 0 0 0 4191 219 4183 218
0 0 0 0 0 4198 210 4192 210
0 0 0 0 0 4143 209 4140 207
0 0 0 0 0 4285 213 4274 212
0 0 0 0 0 4148 212 4142 209
0 0 0 0 0 4186 225 4174 225
0 0 0 0 0 4190 225 4183 223
0 0 0 0 0 4229 194 4224 194
0 0 0 0 0 4229 213 4220 211
0 0 0 0 0 4230 203 4227 202
0 0 0 0 0 4200 216 4192 215
0 0 0 0 0 4244 223 4241 221
0 0 0 0 0 4194 220 4188 218
0 0 0 0 0 4227 235 4220 234
0 0 0 0 0 4218 200 4206 199
0 0 0 0 0 4190 215 4182 215
0 1 0 0 0 4209 230 4199 225
0 0 0 0 0 4243 207 4237 206
0 0 0 0 0 4173 206 4164 205
0 0 0 0 0 4213 215 4203 214
0 0 0 0 0 4220 211 4210 209
0 0 0 0 0 4215 217 4204 216
0 0 0 0 0 4145 210 4141 208
0 0 0 0 0 4252 209 4248 208
0 0 0 0 0 4222 222 4213 222
0 0 0 0 0 4194 210 4187 206
0 0 0 0 0 4199 213 4193 211
0 0 0 0 0 4226 195 4219 195
0 0 0 0 0 4236 194 4230 193
0 0 0 0 0 4248 205 4244 204
0 0 0 0 0 4191 208 4178 205
0 0 0 0 0 4241 207 4234 207
0 0 0 0 0 4227 209 4215 208
0 0 0 0 0 4191 203 4180 198
0 0 0 0 0 4219 209 4203 206
0 0 0 0 0 4201 208 4189 206
0 0 0 0 0 4217 211 4205 211
0 0 0 0 0 4181 217 4170 216
0 0 0 0 0 4213 216 4199 215
0 0 0 0 0 4259 221 4252 221
0 0 0 0 0 4228 209 4221 208
0 0 0 0 0 4230 221 4219 220
0 0 0 0 0 4216 213 4203 208
0 0 0 0 0 4153 217 4147 217
0 0 0 0 0 4198 203 4191 202
0 0 0 0 0 4195 211 4186 210
0 0 1 0 0 4244 230 4238 226
0 0 0 0 0 4203 200 4195 199
0 0 0 0 0 4191 204 4182 202
0 0 0 0 0 4188 204 4180 203
0 0 0 0 0 4216 198 4207 197
0 0 0 0 0 4167 198 4159 196
0 0 0 0 0 4240 209 4237 208
0 0 0 0 0 4200 212 4192 212
0 0 0 0 0 4319 219 4311 219
0 0 0 0 0 4219 201 4210 198
0 0 0 0 0 4170 209 4161 208
0 0 0 0 0 4202 211 4193 207
0 0 0 0 0 4196 215 4185 215
0 0 0 0 0 4227 212 4221 211
0 0 0 0 0 4221 222 4211 218
0 0 0 0 0 4201 204 4194 202
0 0 0 0 0 4167 209 4161 207
0 0 0 0 0 4245 212 4238 211
0 0 0 0 0 4203 203 4199 202
0 0 1 1 0 4253 198 4245 196
0 0 0 0 0 4198 201 4193 199
0 0 0 0 0 4173 190 4165 190
0 0 0 0 0 4220 206 4211 203
0 0 0 0 0 4193 208 4185 207
0 0 0 0 0 4179 202 4167 201
0 0 0 0 0 4254 226 4249 225
0 0 0 0 0 4238 208 4235 206
0 0 0 0 0 4221 215 4215 214
0 0 0 0 0 4199 218 4189 218
0 0 2 0 0 4245 211 4239 209
0 0 0 0 0 4195 200 4189 198
0 0 0 0 0 4207 208 4199 207
0 0 0 0 0 4237 209 4231 209
0 0 0 0 0 4238 209 4235 207
0 0 0 0 0 4282 223 4273 220
0 0 0 0 0 4131 206 4126 205
0 0 1 0 0 4178 214 4171 212
0 0 0 0 0 4235 210 4226 210
0 0 0 0 0 4217 219 4210 219
0 0 1 0 0 4231 219 4226 215
0 0 0 0 0 4199 198 4184 197
0 0 0 0 0 4189 213 4179 213
0 0 0 0 0 4237 218 4226 217
0 0 0 0 0 4209 214 4198 212
0 0 0 0 0 4216 219 4208 218
0 0 0 0 0 4193 214 4186 214
0 1 0 0 0 4183 216 4177 216
0 0 0 0 0 4177 215 4171 214
0 0 0 0 0 4205 203 4200 201
0 0 0 0 0 4165 207 4156 207
0 0 0 0 0 4249 205 4241 205
0 0 0 0 0 4201 216 4190 214
0 0 0 0 0 4187 220 4178 220
0 0 0 0 0 4233 206 4229 204
0 0 0 0 0 4221 203 4210 201
0 0 0 0 0 4234 197 4228 196
0 0 0 0 0 4277 214 4269 213
0 0 0 1 0 4154 217 4145 215
0 0 0 0 0 4213 219 4203 218
0 1 0 0 0 4160 184 4146 183
0 0 0 0 0 4184 222 4176 220
0 0 0 0 0 4239 223 4233 223
0 0 0 0 0 4181 209 4169 208
0 0 0 0 0 4169 209 4164 207
0 0 0 0 0 4199 208 4193 207
0 0 0 0 0 4222 218 4213 218
0 0 0 0 0 4259 228 4248 228
1 1 0 0 0 4210 210 4203 209
0 0 0 0 0 4224 211 4214 210
0 0 0 0 0 4245 213 4234 212
0 0 0 0 0 4216 204 4207 204
0 0 0 0 0 4289 210 4281 210
0 0 0 0 0 4203 222 4194 221
