0 0 0 0 0
1 0 0 0 0
2 0 0 0 0
3 0 0 0 0
4 0 0 0 0
5 0 1 1 0
6 0 0 1 0
7 0 1 0 0
8 0 0 0 0
9 0 0 1 1
10 0 0 0 0
11 0 0 0 1
12 0 0 0 1
13 0 0 0 1
14 0 0 0 0
15 0 0 0 0
16 0 0 0 1
17 0 0 0 0
18 1 0 0 0
19 0 0 0 0
20 1 0 0 0
21 0 0 0 0
22 2 0 0 0
23 0 0 1 0
24 0 0 0 0
25 0 1 0 0
26 0 0 0 0
27 0 0 1 1
28 0 0 0 0
29 0 0 0 1
30 0 0 0 0
31 0 1 0 1
32 0 0 0 0
33 0 0 0 0
34 0 0 0 0
35 0 0 0 1
36 0 0 0 0
37 1 0 0 0
38 1 0 0 0
39 0 0 0 0
40 0 0 0 0
41 1 0 0 0
42 0 0 1 0
43 0 0 0 0
44 2 0 0 0
45 0 0 0 0
46 1 0 0 1
47 1 1 0 0
48 2 0 0 0
49 0 3 0 0
50 1 0 0 0
51 1 0 1 1
52 1 0 0 0
53 0 1 0 1
54 2 0 0 0
55 1 0 0 0
56 1 0 1 2
57 1 0 2 0
58 1 0 0 1
59 0 1 0 0
60 0 2 0 2
61 0 0 0 0
62 0 0 1 0
63 0 2 1 1
64 0 0 0 4
65 0 0 0 0
66 1 0 0 1
67 2 0 1 1
68 0 0 0 0
69 2 0 0 0
70 1 0 0 2
71 2 0 0 1
72 2 0 1 0
73 1 0 0 0
74 2 0 1 0
75 1 1 0 0
76 1 1 1 1
77 1 2 0 0
78 2 0 2 1
79 0 2 0 0
80 3 1 0 2
81 1 0 0 1
82 1 1 0 2
83 0 1 0 1
84 1 0 1 2
85 1 1 2 0
86 0 0 0 2
87 0 1 2 0
88 1 0 0 1
89 1 1 1 2
90 0 0 1 3
91 1 0 0 1
92 0 0 0 0
93 3 1 0 1
94 4 1 0 3
95 3 0 0 0
96 2 0 0 1
97 3 0 0 1
98 5 2 1 1
99 4 2 0 0
100 4 2 2 0
101 5 0 0 0
102 3 2 0 2
103 1 4 3 1
104 4 0 2 3
105 1 4 2 1
106 2 1 2 2
107 3 2 1 6
108 2 1 2 3
109 0 3 2 5
110 0 1 2 3
111 2 1 0 0
112 1 1 1 5
113 3 1 1 4
114 1 0 0 5
115 3 2 0 1
116 1 1 0 2
117 1 1 0 3
118 2 1 0 0
119 5 1 0 3
120 5 4 1 1
121 8 1 0 0
122 5 1 1 1
123 5 1 0 0
124 3 2 1 2
125 2 3 1 2
126 3 6 0 3
127 5 2 1 3
128 5 4 1 1
129 5 2 0 1
130 5 2 2 5
131 2 4 1 5
132 2 2 3 5
133 3 3 0 3
134 3 5 0 3
135 6 2 1 6
136 6 3 1 4
137 3 3 3 5
138 5 2 0 5
139 6 3 1 5
140 4 0 2 1
141 2 2 3 5
142 6 3 3 2
143 4 2 1 3
144 4 4 2 5
145 2 2 1 3
146 3 0 2 5
147 5 1 5 3
148 8 3 2 6
149 5 5 3 6
150 9 1 0 3
151 5 2 1 4
152 6 3 1 3
153 6 4 0 3
154 10 1 3 5
155 12 8 2 5
156 10 3 2 7
157 5 2 5 1
158 8 5 4 3
159 6 2 5 9
160 6 5 4 3
161 8 2 4 7
162 8 2 2 7
163 3 8 2 8
164 6 6 3 5
165 7 6 4 9
166 9 5 1 6
167 6 5 1 9
168 11 1 3 10
169 5 2 2 7
170 10 4 2 10
171 8 3 5 6
172 9 3 3 4
173 13 8 3 6
174 10 6 2 5
175 9 7 1 7
176 12 4 2 4
177 8 2 6 10
178 7 4 5 7
179 9 5 6 9
180 14 3 6 7
181 8 3 7 10
182 6 8 6 7
183 8 5 4 8
184 5 4 5 11
185 10 7 6 9
186 10 4 1 16
187 10 6 1 9
188 9 3 6 11
189 8 10 0 13
190 15 4 7 6
191 13 5 2 8
192 8 7 3 7
193 12 4 0 3
194 22 3 5 9
195 19 6 5 7
196 15 7 4 14
197 14 7 2 9
198 18 5 5 11
199 16 13 8 8
200 16 9 9 8
201 18 6 6 5
202 12 5 7 13
203 5 14 5 14
204 13 8 4 21
205 13 10 10 11
206 13 8 8 20
207 8 6 8 10
208 10 11 2 9
209 11 8 7 15
210 9 10 5 21
211 11 8 7 13
212 4 5 4 15
213 8 5 6 17
214 12 8 3 15
215 7 7 5 15
216 9 3 6 11
217 10 2 2 13
218 6 4 5 11
219 4 4 6 9
220 6 2 5 11
221 5 2 4 6
222 8 5 5 10
223 9 5 2 9
224 9 5 2 6
225 10 3 3 9
226 5 4 4 11
227 10 5 3 7
228 8 5 2 10
229 5 7 3 7
230 6 1 3 6
231 6 4 1 7
232 6 5 6 8
233 1 6 5 9
234 5 0 11 4
235 1 2 1 5
236 2 4 2 13
237 2 2 1 12
238 6 2 1 6
239 3 3 2 8
240 1 5 1 5
241 0 2 3 6
242 0 1 1 3
243 3 4 1 7
244 5 3 0 5
245 2 0 2 4
246 6 0 0 2
247 3 2 2 4
248 2 0 1 3
249 4 0 4 2
250 5 0 0 3
251 6 2 0 5
252 2 4 2 2
253 3 2 0 2
254 0 1 3 1
255 3 3 1 0
256 4 0 2 5
257 3 2 1 0
258 2 2 0 5
259 2 3 1 4
260 1 5 1 4
261 0 2 0 1
262 0 4 0 4
263 0 0 0 2
264 0 1 0 6
265 0 3 0 2
266 1 1 2 4
267 2 0 1 2
268 1 1 1 3
269 2 0 0 3
270 2 0 0 1
271 1 1 0 0
272 0 0 1 4
273 1 0 0 2
274 0 2 0 1
275 3 0 1 1
276 2 1 1 1
277 1 1 0 0
278 0 0 0 1
279 0 1 0 0
280 1 1 1 1
281 0 2 0 1
282 0 1 0 2
283 2 0 0 1
284 1 0 2 1
285 1 1 0 2
286 0 0 0 0
287 0 0 0 2
288 0 1 0 1
289 0 1 0 2
290 0 0 0 1
291 1 0 0 0
292 0 1 0 0
293 0 0 0 1
294 0 1 0 0
295 0 0 0 1
296 0 0 0 1
297 1 0 0 0
298 0 0 0 0
299 0 0 0 0
300 1 1 0 0
301 0 0 0 1
302 1 0 1 0
303 0 0 0 0
304 0 0 0 0
305 2 1 0 0
306 1 0 0 1
307 0 1 0 1
308 1 0 0 0
309 0 0 0 1
310 0 0 1 0
311 1 1 0 1
312 1 0 0 0
313 0 1 0 0
314 0 0 1 1
315 0 0 0 1
316 0 1 0 0
317 0 0 0 1
318 1 0 0 0
319 0 0 0 0
320 0 0 0 1
321 0 1 0 1
322 0 0 0 0
323 0 0 0 0
324 0 0 0 0
325 0 0 0 1
326 0 0 0 0
327 0 0 1 0
328 0 0 0 0
329 1 0 0 0
330 0 0 0 0
331 0 0 0 1
332 1 0 0 0
333 0 0 0 0
334 1 0 0 0
335 1 0 0 0
336 0 0 0 0
337 0 0 0 0
338 0 0 1 0
339 0 2 0 0
340 1 0 0 0
341 0 0 0 0
342 0 0 0 1
343 0 0 0 2
344 0 1 0 0
345 0 0 1 0
346 0 0 0 0
347 0 0 0 0
348 0 0 0 1
349 0 0 0 0
350 0 0 0 0
351 0 0 0 1
352 0 0 0 0
353 0 0 0 0
354 0 0 0 0
355 0 0 0 0
356 0 0 0 0
357 0 0 0 0
358 0 0 0 0
359 0 0 0 0
360 0 0 0 0
361 1 0 0 0
362 0 0 0 0
363 0 0 0 0
364 0 0 0 0
365 0 0 0 0
366 0 1 0 0
367 0 0 0 0
368 0 0 0 0
369 0 0 0 0
370 0 0 0 0
371 0 0 0 0
372 0 0 0 0
373 0 0 0 1
374 0 0 0 0
375 0 0 0 0
376 0 0 0 0
377 0 0 0 0
378 0 0 0 0
379 0 0 0 0
380 0 0 0 0
381 0 0 0 0
382 0 0 0 0
383 0 0 0 0
384 0 0 0 0
385 0 0 0 0
386 0 0 0 0
387 0 0 0 0
388 0 0 0 0
389 0 0 0 0
390 1 0 0 0
391 1 0 0 0
392 0 0 0 0
393 0 0 0 0
394 0 0 0 0
395 0 0 1 0
396 0 0 0 0
397 0 0 0 0
398 1 0 0 0
399 0 0 0 0
400 1 0 1 0
401 0 0 0 0
402 0 0 0 1
403 0 0 1 0
404 0 0 0 0
405 0 0 0 0
406 0 0 0 0
407 0 0 0 1
408 0 0 0 0
409 0 0 1 0
410 0 0 0 1
411 0 0 0 0
412 0 0 0 0
413 0 0 0 0
414 1 0 0 0
415 0 0 0 0
416 0 0 0 1
417 1 0 0 0
418 0 0 0 0
419 0 0 0 0
420 1 0 0 0
421 1 0 0 0
422 1 0 1 0
423 0 1 0 0
424 0 0 0 0
425 0 0 1 0
426 0 0 0 1
427 0 0 1 0
